Longitude,Latitude
nan,nan
nan,nan
1053.35,1147.68
1055.24,1149.48
1057.04,1151.18
1058.83,1152.88
1060.62,1154.58
1062.41,1156.29
1064.32,1158.12
1066.12,1159.83
1067.93,1161.57
1069.73,1163.29
1071.54,1165.03
1073.25,1166.67
1075.08,1168.42
1076.92,1170.19
1078.76,1171.96
1080.49,1173.63
1082.35,1175.42
1084.1,1177.11
1085.98,1178.89
1087.74,1180.57
1089.63,1182.37
1091.4,1184.06
1093.18,1185.76
1095.08,1187.57
1096.86,1189.28
1098.64,1190.98
1100.43,1192.7
1102.23,1194.42
1104.03,1196.14
1105.83,1197.87
1107.63,1199.6
1109.44,1201.33
1111.26,1203.07
1113.07,1204.81
1114.88,1206.56
1116.71,1208.31
1118.55,1210.07
1120.38,1211.81
1122.09,1213.45
1123.93,1215.21
1125.77,1216.97
1127.62,1218.73
1129.33,1220.38
1131.18,1222.14
1133.03,1223.91
1134.75,1225.56
1136.61,1227.33
1138.46,1229.09
1140.29,1230.87
1142.01,1232.53
1143.86,1234.29
1145.69,1236.06
1147.42,1237.72
1149.27,1239.49
1151.11,1241.25
1152.84,1242.91
1154.7,1244.68
1156.53,1246.44
1158.38,1248.2
1160.1,1249.85
1161.95,1251.62
1163.8,1253.38
1165.52,1255.03
1167.37,1256.8
1169.21,1258.56
1170.94,1260.22
1172.79,1261.99
1174.63,1263.75
1176.47,1265.52
1178.19,1267.17
1180.03,1268.94
1181.88,1270.71
1183.6,1272.37
1185.44,1274.13
1187.27,1275.9
1189.11,1277.67
1190.81,1279.3
1192.63,1281.05
1194.45,1282.8
1196.27,1284.54
1198.07,1286.28
1199.87,1288.01
1201.67,1289.74
1203.46,1291.46
1205.36,1293.29
1207.15,1295
1208.91,1296.69
1210.67,1298.39
1212.55,1300.19
1214.31,1301.88
1216.17,1303.67
1217.91,1305.33
1219.77,1307.11
1221.61,1308.86
1223.45,1310.62
1225.15,1312.25
1226.96,1314
1228.78,1315.74
1230.58,1317.47
1232.37,1319.21
1234.16,1320.94
1236.04,1322.76
1237.81,1324.47
1239.57,1326.19
1241.44,1327.98
1243.19,1329.65
1245.05,1331.42
1246.88,1333.19
1248.61,1334.84
1250.44,1336.6
1252.26,1338.34
1254.08,1340.08
1255.89,1341.81
1257.69,1343.53
1259.49,1345.25
1261.29,1346.96
1263.18,1348.76
1264.96,1350.46
1266.73,1352.15
1268.6,1353.95
1270.36,1355.64
1272.22,1357.42
1273.98,1359.1
1275.84,1360.88
1277.69,1362.66
1279.43,1364.33
1281.26,1366.12
1283.01,1367.81
1284.89,1369.55
1286.73,1371.27
1288.57,1373
1290.4,1374.72
1292.22,1376.44
1294.05,1378.16
1295.87,1379.87
1297.68,1381.55
300.77,434.42
302.526,436.075
303.901,437.374
303.901,437.374
304.318,437.762
306.218,439.552
308.01,441.24
309.801,442.931
311.602,444.627
313.512,446.439
315.304,448.141
317.095,449.841
318.896,451.543
320.697,453.253
322.507,454.978
324.317,456.668
326.136,458.381
327.955,460.098
329.783,461.819
331.62,463.542
333.457,465.272
335.303,467.004
337.149,468.739
338.995,470.492
340.705,472.11
342.56,473.855
344.406,475.599
346.262,477.345
347.99,478.973
349.845,480.717
351.7,482.464
353.555,484.209
355.293,485.841
357.157,487.594
359.021,489.334
360.876,491.086
362.623,492.719
364.478,494.475
366.225,496.116
368.098,497.881
369.971,499.648
371.727,501.3
373.609,503.077
375.383,504.74
377.265,506.514
379.039,508.18
380.813,509.853
382.713,511.646
384.496,513.323
386.288,515.001
388.206,516.807
389.998,518.492
391.79,520.184
393.591,521.879
395.5,523.682
397.301,525.373
399.093,527.069
400.893,528.766
402.685,530.461
404.613,532.282
406.414,533.98
408.205,535.679
410.015,537.377
411.825,539.077
413.626,540.767
415.427,542.466
417.364,544.287
419.165,545.987
420.974,547.686
422.775,549.384
424.585,551.084
426.404,552.782
428.214,554.483
430.033,556.189
431.843,557.88
433.789,559.703
435.608,561.409
437.418,563.111
439.237,564.813
441.046,566.516
442.856,568.236
444.666,569.947
446.476,571.664
448.295,573.38
450.105,575.087
451.924,576.795
453.743,578.503
455.562,580.209
457.39,581.917
459.209,583.627
461.037,585.337
462.865,587.048
464.693,588.757
466.53,590.475
468.367,592.201
470.177,593.903
472.005,595.62
473.833,597.336
475.67,599.05
477.498,600.768
479.326,602.488
481.154,604.207
482.991,605.93
484.828,607.646
486.666,609.364
488.494,611.07
490.322,612.785
492.159,614.499
493.987,616.214
495.815,617.93
497.643,619.644
499.471,621.357
501.29,623.069
503.118,624.787
504.946,626.506
506.747,628.212
508.557,629.925
510.376,631.625
512.185,633.326
513.995,635.027
515.796,636.725
517.724,638.543
519.525,640.239
521.325,641.935
523.126,643.629
524.909,645.308
526.828,647.112
528.619,648.789
530.402,650.471
532.312,652.269
534.094,653.942
535.877,655.615
537.778,657.401
539.56,659.068
541.334,660.735
543.226,662.505
544.99,664.163
546.882,665.935
548.646,667.589
550.529,669.357
552.411,671.123
554.166,672.766
556.04,674.526
557.786,676.165
559.669,677.921
561.524,679.658
563.388,681.398
565.126,683.022
566.99,684.759
568.845,686.491
570.7,688.223
572.546,689.952
574.266,691.561
576.112,693.285
577.958,695.019
579.777,696.722
581.614,698.436
583.433,700.146
585.261,701.852
587.08,703.554
589.016,705.365
590.835,707.062
592.654,708.757
594.464,710.453
596.265,712.134
598.066,713.817
599.985,715.611
601.785,717.29
603.577,718.964
605.487,720.749
607.269,722.42
609.052,724.087
610.953,725.868
612.744,727.543
614.627,729.31
616.4,730.976
618.292,732.754
620.066,734.421
621.848,736.091
623.74,737.873
625.531,739.548
627.323,741.221
629.251,743.016
631.034,744.687
632.844,746.371
634.644,748.06
636.581,749.865
638.4,751.562
640.219,753.259
642.038,754.96
643.866,756.665
645.703,758.379
647.522,760.082
649.359,761.797
651.196,763.515
653.033,765.237
654.879,766.959
656.725,768.683
658.436,770.308
660.273,772.045
662.128,773.787
663.983,775.535
665.829,777.27
667.566,778.897
669.431,780.641
671.295,782.385
673.041,784.015
674.915,785.76
676.788,787.504
678.535,789.135
680.399,790.899
682.263,792.661
684,794.29
685.865,796.045
687.738,797.801
689.493,799.439
691.367,801.194
693.249,802.954
695.005,804.598
696.887,806.367
698.67,808.006
700.57,809.773
702.326,811.407
704.226,813.175
705.991,814.83
707.882,816.605
709.656,818.26
711.547,820.037
713.312,821.694
715.203,823.47
716.977,825.135
718.868,826.908
720.633,828.568
722.515,830.35
724.289,832.003
726.18,833.779
727.945,835.438
729.836,837.212
731.61,838.869
733.501,840.642
735.275,842.298
737.157,844.063
738.921,845.711
740.813,847.479
742.577,849.126
744.46,850.896
746.215,852.546
747.292,853.551
747.292,853.551
748.098,854.311
749.862,855.959
751.744,857.725
753.627,859.496
755.373,861.134
757.256,862.895
759.011,864.541
760.884,866.3
762.758,868.059
764.504,869.702
766.377,871.461
768.241,873.217
769.988,874.856
771.861,876.614
773.707,878.356
775.445,879.986
777.3,881.729
779.146,883.467
780.992,885.199
782.829,886.925
784.666,888.65
786.503,890.366
788.34,892.08
790.168,893.791
791.969,895.492
793.788,897.197
795.598,898.897
797.398,900.594
799.199,902.284
801.118,904.083
802.909,905.764
804.692,907.442
806.601,909.233
808.375,910.897
810.257,912.676
812.031,914.328
813.913,916.089
815.678,917.736
817.551,919.49
819.424,921.243
821.171,922.882
823.035,924.64
824.89,926.387
826.637,928.03
828.501,929.781
830.365,931.54
832.12,933.195
834.003,934.952
835.767,936.61
837.65,938.379
839.432,940.046
841.324,941.822
843.106,943.495
844.889,945.174
846.789,946.965
848.581,948.651
850.373,950.333
852.282,952.134
854.065,953.821
855.857,955.505
857.657,957.199
859.558,958.992
861.349,960.674
863.132,962.356
865.041,964.147
866.833,965.824
868.616,967.501
870.507,969.3
872.281,970.98
874.054,972.665
875.937,974.444
877.71,976.114
879.592,977.897
881.366,979.563
883.248,981.337
885.013,982.999
886.895,984.768
888.66,986.423
890.533,988.192
892.297,989.85
894.162,991.599
896.026,993.355
897.781,995
899.645,996.755
901.5,998.508
903.355,1000.26
905.093,1001.9
906.948,1003.65
908.803,1005.41
910.631,1007.14
912.35,1008.77
914.187,1010.52
916.033,1012.25
917.87,1013.98
919.698,1015.72
921.535,1017.45
923.372,1019.18
925.209,1020.92
927.028,1022.63
928.856,1024.36
930.675,1026.09
932.493,1027.82
934.312,1029.55
936.023,1031.17
937.841,1032.89
939.669,1034.62
941.488,1036.34
943.416,1038.16
945.234,1039.88
947.053,1041.59
948.863,1043.31
950.682,1045.03
952.501,1046.75
954.311,1048.46
956.138,1050.18
957.957,1051.9
959.767,1053.61
961.586,1055.33
963.405,1057.05
965.224,1058.77
967.042,1060.49
968.87,1062.22
970.698,1063.95
972.526,1065.68
974.345,1067.41
976.164,1069.14
977.874,1070.77
979.702,1072.5
981.521,1074.23
983.349,1075.96
985.167,1077.7
986.986,1079.43
988.805,1081.17
990.642,1082.9
992.443,1084.62
994.262,1086.35
996.08,1088.07
997.899,1089.8
999.709,1091.53
1001.53,1093.26
1003.35,1094.99
1005.17,1096.72
1006.99,1098.46
1008.81,1100.18
1010.63,1101.92
1012.46,1103.66
1014.29,1105.41
1016,1107.04
1017.83,1108.78
1019.66,1110.52
1021.49,1112.27
1023.33,1114.01
1025.14,1115.73
1026.95,1117.47
1028.75,1119.21
1030.55,1120.94
1032.35,1122.66
1034.15,1124.38
1035.94,1126.09
1037.75,1127.81
1039.54,1129.51
1041.35,1131.22
1043.26,1133.03
1045.05,1134.74
1046.84,1136.44
1048.64,1138.14
1050.42,1139.83
1052.32,1141.64
1054.11,1143.34
1055.88,1145.04
1057.78,1146.84
1059.56,1148.55
1061.34,1150.25
1063.13,1151.96
1064.92,1153.67
1066.83,1155.49
1068.63,1157.21
1070.44,1158.95
1072.25,1160.68
1074.06,1162.42
1075.77,1164.05
1077.6,1165.81
1079.44,1167.57
1081.28,1169.35
1083.01,1171.02
1084.88,1172.79
1086.64,1174.47
1088.51,1176.25
1090.28,1177.93
1092.16,1179.73
1093.93,1181.42
1095.71,1183.11
1097.61,1184.93
1099.39,1186.63
1101.18,1188.34
1102.97,1190.06
1104.78,1191.78
1106.57,1193.5
1108.38,1195.22
1110.18,1196.95
1111.99,1198.69
1113.8,1200.43
1115.61,1202.17
1117.43,1203.91
1119.26,1205.66
1121.1,1207.42
1122.93,1209.16
1124.64,1210.8
1126.47,1212.56
1128.32,1214.32
1130.16,1216.08
1131.88,1217.72
1133.73,1219.49
1135.58,1221.25
1137.3,1222.91
1139.16,1224.68
1141,1226.44
1142.85,1228.21
1144.58,1229.86
1146.43,1231.62
1148.27,1233.4
1149.99,1235.05
1151.84,1236.82
1153.68,1238.6
1155.4,1240.25
1157.26,1242.03
1159.08,1243.79
1160.92,1245.56
1162.65,1247.21
1164.49,1248.98
1166.33,1250.74
1168.06,1252.39
1169.91,1254.16
1171.75,1255.92
1173.48,1257.58
1175.33,1259.35
1177.17,1261.11
1179.02,1262.88
1180.74,1264.54
1182.57,1266.31
1184.42,1268.08
1186.14,1269.73
1187.98,1271.5
1189.82,1273.26
1191.66,1275.03
1193.36,1276.66
1193.95,1277.22
1193.95,1277.22
1195.19,1278.4
1197.01,1280.15
1198.82,1281.89
1200.62,1283.62
1202.43,1285.35
1204.23,1287.08
1206.02,1288.8
1207.93,1290.63
1209.71,1292.34
1211.47,1294.03
1213.25,1295.73
1215.12,1297.53
1216.88,1299.22
1218.74,1301.01
1220.48,1302.67
1222.32,1304.44
1224.16,1306.21
1226,1307.97
1227.71,1309.61
1229.52,1311.37
1231.32,1313.11
1233.12,1314.85
1234.92,1316.58
1236.71,1318.3
1238.6,1320.11
1240.38,1321.82
1242.15,1323.53
1244.01,1325.31
1245.76,1326.99
1247.6,1328.77
1249.44,1330.54
1251.16,1332.2
1252.98,1333.95
1254.81,1335.69
1256.62,1337.44
1258.43,1339.17
1260.23,1340.89
1262.03,1342.6
1263.82,1344.32
1265.71,1346.12
1267.49,1347.82
1269.27,1349.51
1271.14,1351.31
1272.9,1353
1274.76,1354.78
1276.51,1356.46
1278.38,1358.24
1280.24,1360.01
1282,1361.68
1283.84,1363.45
1285.58,1365.11
1287.43,1366.87
1289.26,1368.6
1291.09,1370.34
1292.91,1372.08
1294.73,1373.8
1296.55,1375.52
1298.36,1377.23
1300.16,1378.92
300.77,434.42
302.526,436.075
303.901,437.374
303.901,437.374
304.318,437.762
306.218,439.552
308.01,441.24
309.801,442.931
311.602,444.627
313.512,446.439
315.304,448.141
317.095,449.841
318.896,451.543
320.697,453.253
322.507,454.978
324.317,456.668
326.136,458.381
327.955,460.098
329.783,461.819
331.62,463.542
333.457,465.272
335.303,467.004
337.149,468.739
338.995,470.492
340.705,472.11
342.56,473.855
344.406,475.599
346.262,477.345
347.99,478.973
349.845,480.717
351.7,482.464
353.555,484.209
355.293,485.841
357.157,487.594
359.021,489.334
360.876,491.086
362.623,492.719
364.478,494.475
366.225,496.116
368.098,497.881
369.971,499.648
371.727,501.3
373.609,503.077
375.383,504.74
377.265,506.514
379.039,508.18
380.813,509.853
382.713,511.646
384.496,513.323
386.288,515.001
388.206,516.807
389.998,518.492
391.79,520.184
393.591,521.879
395.5,523.682
397.301,525.373
399.093,527.069
400.893,528.766
402.685,530.461
404.613,532.282
406.414,533.98
408.205,535.679
410.015,537.377
411.825,539.077
413.626,540.767
415.427,542.466
417.364,544.287
419.165,545.987
420.974,547.686
422.775,549.384
424.585,551.084
426.404,552.782
428.214,554.483
430.033,556.189
431.843,557.88
433.789,559.703
435.608,561.409
437.418,563.111
439.237,564.813
441.046,566.516
442.856,568.236
444.666,569.947
446.476,571.664
448.295,573.38
450.105,575.087
451.924,576.795
453.743,578.503
455.562,580.209
457.39,581.917
459.209,583.627
461.037,585.337
462.865,587.048
464.693,588.757
466.53,590.475
468.367,592.201
470.177,593.903
472.005,595.62
473.833,597.336
475.67,599.05
477.498,600.768
479.326,602.488
481.154,604.207
482.991,605.93
484.828,607.646
486.666,609.364
488.494,611.07
490.322,612.785
492.159,614.499
493.987,616.214
495.815,617.93
497.643,619.644
499.471,621.357
501.29,623.069
503.118,624.787
504.946,626.506
506.747,628.212
508.557,629.925
510.376,631.625
512.185,633.326
513.995,635.027
515.796,636.725
517.724,638.543
519.525,640.239
521.325,641.935
523.126,643.629
524.909,645.308
526.828,647.112
528.619,648.789
530.402,650.471
532.312,652.269
534.094,653.942
535.877,655.615
537.778,657.401
539.56,659.068
541.334,660.735
543.226,662.505
544.99,664.163
546.882,665.935
548.646,667.589
550.529,669.357
552.411,671.123
554.166,672.766
556.04,674.526
557.786,676.165
559.669,677.921
561.524,679.658
563.388,681.398
565.126,683.022
566.99,684.759
568.845,686.491
570.7,688.223
572.546,689.952
574.266,691.561
576.112,693.285
577.958,695.019
579.777,696.722
581.614,698.436
583.433,700.146
585.261,701.852
587.08,703.554
589.016,705.365
590.835,707.062
592.654,708.757
594.464,710.453
596.265,712.134
598.066,713.817
599.985,715.611
601.785,717.29
603.577,718.964
605.487,720.749
607.269,722.42
609.052,724.087
610.953,725.868
612.744,727.543
614.627,729.31
616.4,730.976
618.292,732.754
620.066,734.421
621.848,736.091
623.74,737.873
625.531,739.548
627.323,741.221
629.251,743.016
631.034,744.687
632.844,746.371
634.644,748.06
636.581,749.865
638.4,751.562
640.219,753.259
642.038,754.96
643.866,756.665
645.703,758.379
647.522,760.082
649.359,761.797
651.196,763.515
653.033,765.237
654.879,766.959
656.725,768.683
658.436,770.308
660.273,772.045
662.128,773.787
663.983,775.535
665.829,777.27
667.566,778.897
669.431,780.641
671.295,782.385
673.041,784.015
674.915,785.76
676.788,787.504
678.535,789.135
680.399,790.899
682.263,792.661
684,794.29
685.865,796.045
687.738,797.801
689.493,799.439
691.367,801.194
693.249,802.954
695.005,804.598
696.887,806.367
698.67,808.006
700.57,809.773
702.326,811.407
704.226,813.175
705.991,814.83
707.882,816.605
709.656,818.26
711.547,820.037
713.312,821.694
715.203,823.47
716.977,825.135
718.868,826.908
720.633,828.568
722.515,830.35
724.289,832.003
726.18,833.779
727.945,835.438
729.836,837.212
731.61,838.869
733.501,840.642
735.275,842.298
737.157,844.063
738.921,845.711
740.813,847.479
742.577,849.126
744.46,850.896
746.215,852.546
747.292,853.551
747.292,853.551
748.098,854.311
749.862,855.959
751.744,857.725
753.627,859.496
755.373,861.134
757.256,862.895
759.011,864.541
760.884,866.3
762.758,868.059
764.504,869.702
766.377,871.461
768.241,873.217
769.988,874.856
771.861,876.614
773.707,878.356
775.445,879.986
777.3,881.729
779.146,883.467
780.992,885.199
782.829,886.925
784.666,888.65
786.503,890.366
788.34,892.08
790.168,893.791
791.969,895.492
793.788,897.197
795.598,898.897
797.398,900.594
799.199,902.284
801.118,904.083
802.909,905.764
804.692,907.442
806.601,909.233
808.375,910.897
810.257,912.676
812.031,914.328
813.913,916.089
815.678,917.736
817.551,919.49
819.424,921.243
821.171,922.882
823.035,924.64
824.89,926.387
826.637,928.03
828.501,929.781
830.365,931.54
832.12,933.195
834.003,934.952
835.767,936.61
837.65,938.379
839.432,940.046
841.324,941.822
843.106,943.495
844.889,945.174
846.789,946.965
848.581,948.651
850.373,950.333
852.282,952.134
854.065,953.821
855.857,955.505
857.657,957.199
859.558,958.992
861.349,960.674
863.132,962.356
865.041,964.147
866.833,965.824
868.616,967.501
870.507,969.3
872.281,970.98
874.054,972.665
875.937,974.444
877.71,976.114
879.592,977.897
881.366,979.563
883.248,981.337
885.013,982.999
886.895,984.768
888.66,986.423
890.533,988.192
892.297,989.85
894.162,991.599
896.026,993.355
897.781,995
899.645,996.755
901.5,998.508
903.355,1000.26
905.093,1001.9
906.948,1003.65
908.803,1005.41
910.631,1007.14
912.35,1008.77
914.187,1010.52
916.033,1012.25
917.87,1013.98
919.698,1015.72
921.535,1017.45
923.372,1019.18
925.209,1020.92
927.028,1022.63
928.856,1024.36
930.675,1026.09
932.493,1027.82
934.312,1029.55
936.023,1031.17
937.841,1032.89
939.669,1034.62
941.488,1036.34
943.416,1038.16
945.234,1039.88
947.053,1041.59
948.863,1043.31
950.682,1045.03
952.501,1046.75
954.311,1048.46
956.138,1050.18
957.957,1051.9
959.767,1053.61
961.586,1055.33
963.405,1057.05
965.224,1058.77
967.042,1060.49
968.87,1062.22
970.698,1063.95
972.526,1065.68
974.345,1067.41
976.164,1069.14
977.874,1070.77
979.702,1072.5
981.521,1074.23
983.349,1075.96
985.167,1077.7
986.986,1079.43
988.805,1081.17
990.642,1082.9
992.443,1084.62
994.262,1086.35
996.08,1088.07
997.899,1089.8
999.709,1091.53
1001.53,1093.26
1003.35,1094.99
1005.17,1096.72
1006.99,1098.46
1008.81,1100.18
1010.63,1101.92
1012.46,1103.66
1014.29,1105.41
1016,1107.04
1017.83,1108.78
1019.66,1110.52
1021.49,1112.27
1023.33,1114.01
1025.14,1115.73
1026.95,1117.47
1028.75,1119.21
1030.55,1120.94
1032.35,1122.66
1034.15,1124.38
1035.94,1126.09
1037.75,1127.81
1039.54,1129.51
1041.35,1131.22
1043.26,1133.03
1045.05,1134.74
1046.84,1136.44
1048.64,1138.14
1050.42,1139.83
1052.32,1141.64
1054.11,1143.34
1055.88,1145.04
1057.78,1146.84
1059.56,1148.55
1061.34,1150.25
1063.13,1151.96
1064.92,1153.67
1066.83,1155.49
1068.63,1157.21
1070.44,1158.95
1072.25,1160.68
1074.06,1162.42
1075.77,1164.05
1077.6,1165.81
1079.44,1167.57
1081.28,1169.35
1083.01,1171.02
1084.88,1172.79
1086.64,1174.47
1088.51,1176.25
1090.28,1177.93
1092.16,1179.73
1093.93,1181.42
1095.71,1183.11
1097.61,1184.93
1099.39,1186.63
1101.18,1188.34
1102.97,1190.06
1104.78,1191.78
1106.57,1193.5
1108.38,1195.22
1110.18,1196.95
1111.99,1198.69
1113.8,1200.43
1115.61,1202.17
1117.43,1203.91
1119.26,1205.66
1121.1,1207.42
1122.93,1209.16
1124.64,1210.8
1126.47,1212.56
1128.32,1214.32
1130.16,1216.08
1131.88,1217.72
1133.73,1219.49
1135.58,1221.25
1137.3,1222.91
1139.16,1224.68
1141,1226.44
1142.85,1228.21
1144.58,1229.86
1146.43,1231.62
1148.27,1233.4
1149.99,1235.05
1151.84,1236.82
1153.68,1238.6
1155.4,1240.25
1157.26,1242.03
1159.08,1243.79
1160.92,1245.56
1162.65,1247.21
1164.49,1248.98
1166.33,1250.74
1168.06,1252.39
1169.91,1254.16
1171.75,1255.92
1173.48,1257.58
1175.33,1259.35
1177.17,1261.11
1179.02,1262.88
1180.74,1264.54
1182.57,1266.31
1184.42,1268.08
1186.14,1269.73
1187.98,1271.5
1189.82,1273.26
1191.66,1275.03
1193.36,1276.66
1193.95,1277.22
1193.95,1277.22
1195.19,1278.4
1197.01,1280.15
1198.82,1281.89
1200.62,1283.62
1202.43,1285.35
